OrderID,OrderDate,Revenue,Profit
2067,2/17/2021,566,142
2068,2/17/2021,513,212
2069,2/17/2021,554,118
2070,2/17/2021,685,310
2071,2/18/2021,332,178
2072,2/18/2021,323,122
2073,2/18/2021,930,300
2074,2/18/2021,511,62
2075,2/18/2021,671,103
2076,2/19/2021,434,210
2077,2/19/2021,321,70
2078,2/19/2021,136,229
2079,2/19/2021,377,145
2080,2/19/2021,295,88
2081,2/20/2021,963,284
2082,2/20/2021,583,277
2083,2/20/2021,341,207
2084,2/20/2021,423,249
2085,2/20/2021,830,208
2086,2/21/2021,291,29
2087,2/21/2021,116,133
2088,2/21/2021,623,95
2089,2/21/2021,500,183
2090,2/21/2021,985,104
2091,2/22/2021,804,68
2092,2/22/2021,121,345
2093,2/22/2021,573,196
2094,2/22/2021,219,237
2095,2/22/2021,309,208
2096,2/23/2021,405,365
2097,2/23/2021,369,249
2098,2/23/2021,803,274
2099,2/23/2021,786,255
2100,2/23/2021,384,45
2101,2/24/2021,815,91
2102,2/24/2021,775,280
2103,2/24/2021,862,273
2104,2/24/2021,326,290
2105,2/24/2021,480,142
2106,2/25/2021,559,163
2107,2/25/2021,106,276
2108,2/25/2021,128,163
2109,2/25/2021,132,278
2110,2/25/2021,745,66
2111,2/26/2021,978,370
2112,2/26/2021,178,32
2113,2/26/2021,558,395
2114,2/26/2021,669,227
2115,2/26/2021,637,330
2116,2/27/2021,581,254
2117,2/27/2021,529,168
2118,2/27/2021,837,341
2119,2/27/2021,384,174
2120,2/27/2021,615,185
2121,2/28/2021,198,109
2122,2/28/2021,496,205
2123,2/28/2021,588,337
2124,2/28/2021,138,377
2125,2/28/2021,370,193
2126,3/1/2021,986,236
2127,3/1/2021,896,283
2128,3/1/2021,256,116
2129,3/1/2021,174,136
2130,3/1/2021,983,218
2131,3/2/2021,899,339
2132,3/2/2021,229,40
2133,3/2/2021,786,219
2134,3/2/2021,183,390
2135,3/2/2021,121,360
2136,3/3/2021,558,267
2137,3/3/2021,638,295
2138,3/3/2021,806,283
2139,3/3/2021,948,77
2140,3/3/2021,481,321
2141,3/4/2021,847,50
2142,3/4/2021,539,268
2143,3/4/2021,703,112
2144,3/4/2021,120,284
2145,3/4/2021,402,290
2146,3/5/2021,968,113
2147,3/5/2021,183,173
2148,3/5/2021,873,304
2149,3/5/2021,758,99
2150,3/5/2021,552,311
2151,3/6/2021,486,103
2152,3/6/2021,606,384
2153,3/6/2021,356,393
2154,3/6/2021,669,56
2155,3/6/2021,991,361
2156,3/7/2021,626,346
2157,3/7/2021,261,251
2158,3/7/2021,262,112
2159,3/7/2021,931,355
2160,3/7/2021,892,121
2161,3/8/2021,891,185
2162,3/8/2021,623,178
2163,3/8/2021,885,33
2164,3/8/2021,370,392
2165,3/8/2021,591,244
2166,3/9/2021,307,92
2167,3/9/2021,638,268
2168,3/9/2021,683,110
2169,3/9/2021,159,235
2170,3/9/2021,529,109
2171,3/10/2021,756,48
2172,3/10/2021,704,324
2173,3/10/2021,408,239
2174,3/10/2021,619,347
2175,3/10/2021,690,234
2176,3/11/2021,126,240
2177,3/11/2021,785,61
2178,3/11/2021,661,154
2179,3/11/2021,298,61
2180,3/11/2021,486,183
2181,3/12/2021,448,380
2182,3/12/2021,792,302
2183,3/12/2021,635,77
2184,3/12/2021,927,321
2185,3/12/2021,477,341
2186,3/13/2021,998,44
2187,3/13/2021,657,92
2188,3/13/2021,626,392
2189,3/13/2021,252,148
2190,3/13/2021,833,106
2191,3/14/2021,305,349
2192,3/14/2021,554,172
2193,3/14/2021,372,201
2194,3/14/2021,993,144
2195,3/14/2021,335,86
2196,3/15/2021,951,25
2197,3/15/2021,839,144
2198,3/15/2021,620,333
2199,3/15/2021,777,345
2200,3/15/2021,930,72
2201,3/16/2021,825,85
2202,3/16/2021,600,333
2203,3/16/2021,216,101
2204,3/16/2021,485,106
2205,3/16/2021,443,21
2206,3/17/2021,683,223
2207,3/17/2021,494,169
2208,3/17/2021,163,312
2209,3/17/2021,816,122
2210,3/17/2021,820,43
2211,3/18/2021,171,387
2212,3/18/2021,888,231
2213,3/18/2021,373,84
2214,3/18/2021,419,228
2215,3/18/2021,437,270
2216,3/19/2021,465,136
2217,3/19/2021,594,135
2218,3/19/2021,706,256
2219,3/19/2021,265,124
2220,3/19/2021,643,278
2221,3/20/2021,110,65
2222,3/20/2021,400,330
2223,3/20/2021,828,350
2224,3/20/2021,900,235
2225,3/20/2021,201,320
2226,3/21/2021,524,352
2227,3/21/2021,491,43
2228,3/21/2021,878,54
2229,3/21/2021,313,43
2230,3/21/2021,790,47
2231,3/22/2021,187,35
2232,3/22/2021,652,78
2233,3/22/2021,500,262
2234,3/22/2021,687,226
2235,3/22/2021,988,290
2236,3/23/2021,145,268
2237,3/23/2021,771,286
2238,3/23/2021,562,212
2239,3/23/2021,691,354
2240,3/23/2021,409,237
2241,3/24/2021,185,134
2242,3/24/2021,191,87
2243,3/24/2021,759,318
2244,3/24/2021,772,344
2245,3/24/2021,813,94
2246,3/25/2021,341,122
2247,3/25/2021,964,316
2248,3/25/2021,101,197
2249,3/25/2021,324,234
2250,3/25/2021,900,334
2251,3/26/2021,844,58
2252,3/26/2021,688,278
2253,3/26/2021,215,223
2254,3/26/2021,765,26
2255,3/26/2021,202,68
2256,3/27/2021,293,45
2257,3/27/2021,265,180
2258,3/27/2021,970,376
2259,3/27/2021,189,195
2260,3/27/2021,785,98
2261,3/28/2021,221,21
2262,3/28/2021,242,151
2263,3/28/2021,205,295
2264,3/28/2021,986,136
2265,3/28/2021,527,183
2266,3/29/2021,404,307
2267,3/29/2021,971,47
2268,3/29/2021,416,352
2269,3/29/2021,734,20
2270,3/29/2021,108,207
2271,3/30/2021,873,75
2272,3/30/2021,172,54
2273,3/30/2021,458,131
2274,3/30/2021,322,305
2275,3/30/2021,515,329
2276,3/31/2021,652,55
2277,3/31/2021,469,236
2278,3/31/2021,815,99
2279,3/31/2021,363,333
2280,3/31/2021,939,102
2281,4/1/2021,789,84
2282,4/1/2021,959,344
2283,4/1/2021,417,147
2284,4/1/2021,183,326
2285,4/1/2021,417,41
2286,4/2/2021,210,235
2287,4/2/2021,350,126
2288,4/2/2021,482,128
2289,4/2/2021,106,391
2290,4/2/2021,558,376
2291,4/3/2021,183,200
2292,4/3/2021,307,375
2293,4/3/2021,999,183
2294,4/3/2021,489,87
2295,4/3/2021,413,311
2296,4/4/2021,121,199
2297,4/4/2021,509,200
2298,4/4/2021,994,188
2299,4/4/2021,614,41
2300,4/4/2021,226,85
2301,4/5/2021,908,40
2302,4/5/2021,799,119
2303,4/5/2021,973,319
2304,4/5/2021,113,122
2305,4/5/2021,111,66
2306,4/6/2021,186,58
2307,4/6/2021,623,304
2308,4/6/2021,636,329
2309,4/6/2021,400,109
2310,4/6/2021,342,104
2311,4/7/2021,221,292
2312,4/7/2021,246,355
2313,4/7/2021,666,207
2314,4/7/2021,849,178
2315,4/7/2021,455,262
2316,4/8/2021,784,92
2317,4/8/2021,832,68
2318,4/8/2021,730,120
2319,4/8/2021,408,21
2320,4/8/2021,794,263
2321,4/9/2021,387,195
2322,4/9/2021,406,257
2323,4/9/2021,911,78
2324,4/9/2021,693,372
2325,4/9/2021,822,118
2326,4/10/2021,761,378
2327,4/10/2021,648,21
2328,4/10/2021,451,262
2329,4/10/2021,411,316
2330,4/10/2021,972,230
2331,4/11/2021,158,142
2332,4/11/2021,742,248
2333,4/11/2021,813,101
2334,4/11/2021,854,163
2335,4/11/2021,134,159
2336,4/12/2021,544,48
2337,4/12/2021,192,289
2338,4/12/2021,306,266
2339,4/12/2021,452,31
2340,4/12/2021,431,374
2341,4/13/2021,916,356
2342,4/13/2021,961,125
2343,4/13/2021,824,51
2344,4/13/2021,258,93
2345,4/13/2021,123,190
2346,4/14/2021,503,356
2347,4/14/2021,904,88
2348,4/14/2021,615,320
2349,4/14/2021,831,381
2350,4/14/2021,463,156
2351,4/15/2021,481,119
2352,4/15/2021,631,165
2353,4/15/2021,251,28
2354,4/15/2021,661,81
2355,4/15/2021,788,204
2356,4/16/2021,707,48
2357,4/16/2021,716,133
2358,4/16/2021,519,162
2359,4/16/2021,349,139
2360,4/16/2021,216,189
2361,4/17/2021,965,176
2362,4/17/2021,611,354
2363,4/17/2021,839,368
2364,4/17/2021,677,279
2365,4/17/2021,434,101
2366,4/18/2021,517,261
2367,4/18/2021,873,191
2368,4/18/2021,394,250
2369,4/18/2021,854,227
2370,4/18/2021,470,94
2371,4/19/2021,285,289
2372,4/19/2021,345,133
2373,4/19/2021,736,81
2374,4/19/2021,367,381
2375,4/19/2021,742,339
2376,4/20/2021,336,121
2377,4/20/2021,629,381
2378,4/20/2021,651,229
2379,4/20/2021,120,274
2380,4/20/2021,836,39
2381,4/21/2021,966,77
2382,4/21/2021,893,131
2383,4/21/2021,619,332
2384,4/21/2021,199,215
2385,4/21/2021,851,394
2386,4/22/2021,577,372
2387,4/22/2021,698,111
2388,4/22/2021,397,71
2389,4/22/2021,625,312
2390,4/22/2021,433,27
2391,4/23/2021,101,319
2392,4/23/2021,474,117
2393,4/23/2021,392,255
2394,4/23/2021,936,393
2395,4/23/2021,652,88
2396,4/24/2021,417,64
2397,4/24/2021,601,156
2398,4/24/2021,927,253
2399,4/24/2021,480,51
2400,4/24/2021,722,308
2401,4/25/2021,113,145
2402,4/25/2021,603,86
2403,4/25/2021,330,49
2404,4/25/2021,183,133
2405,4/25/2021,229,223
2406,4/26/2021,842,48
2407,4/26/2021,937,150
2408,4/26/2021,244,204
2409,4/26/2021,990,272
2410,4/26/2021,956,305
2411,4/27/2021,127,81
2412,4/27/2021,165,22
2413,4/27/2021,262,87
2414,4/27/2021,328,44
2415,4/27/2021,360,198
2416,4/28/2021,548,160
2417,4/28/2021,523,250
2418,4/28/2021,559,319
2419,4/28/2021,775,182
2420,4/28/2021,400,330
2421,4/29/2021,402,149
2422,4/29/2021,386,265
2423,4/29/2021,494,316
2424,4/29/2021,109,191
2425,4/29/2021,806,83
2426,4/30/2021,729,50
2427,4/30/2021,369,66
2428,4/30/2021,691,149
2429,4/30/2021,704,371
2430,4/30/2021,877,352
2431,5/1/2021,943,129
2432,5/1/2021,961,88
2433,5/1/2021,460,77
2434,5/1/2021,356,125
2435,5/1/2021,232,319
2436,5/2/2021,375,349
2437,5/2/2021,875,275
2438,5/2/2021,782,331
2439,5/2/2021,612,190
2440,5/2/2021,412,181
2441,5/3/2021,675,305
2442,5/3/2021,985,90
2443,5/3/2021,383,274
2444,5/3/2021,220,393
2445,5/3/2021,206,74
2446,5/4/2021,786,342
2447,5/4/2021,303,22
2448,5/4/2021,264,45
2449,5/4/2021,404,332
2450,5/4/2021,596,145
2451,5/5/2021,731,72
2452,5/5/2021,655,217
2453,5/5/2021,923,318
2454,5/5/2021,255,207
2455,5/5/2021,466,205
2456,5/6/2021,818,324
2457,5/6/2021,719,317
2458,5/6/2021,350,223
2459,5/6/2021,981,30
2460,5/6/2021,433,378
2461,5/7/2021,741,373
2462,5/7/2021,610,165
2463,5/7/2021,392,104
2464,5/7/2021,119,119
2465,5/7/2021,381,123
2466,5/8/2021,896,65
2467,5/8/2021,100,63
2468,5/8/2021,218,297
2469,5/8/2021,134,200
2470,5/8/2021,297,206
2471,5/9/2021,584,133
2472,5/9/2021,856,274
2473,5/9/2021,158,399
2474,5/9/2021,936,49
2475,5/9/2021,260,283
2476,5/10/2021,790,117
2477,5/10/2021,305,332
2478,5/10/2021,111,386
2479,5/10/2021,589,348
2480,5/10/2021,375,134
2481,5/11/2021,792,295
2482,5/11/2021,341,300
2483,5/11/2021,315,294
2484,5/11/2021,350,280
2485,5/11/2021,910,350
2486,5/12/2021,225,226
2487,5/12/2021,316,347
2488,5/12/2021,405,230
2489,5/12/2021,896,234
2490,5/12/2021,284,59
2491,5/13/2021,138,45
2492,5/13/2021,322,46
2493,5/13/2021,283,209
2494,5/13/2021,594,102
2495,5/13/2021,526,189
2496,5/14/2021,277,186
2497,5/14/2021,527,207
2498,5/14/2021,393,188
2499,5/14/2021,951,308
2500,5/14/2021,250,248
2501,5/15/2021,483,116
2502,5/15/2021,737,386
2503,5/15/2021,912,35
2504,5/15/2021,407,298
2505,5/15/2021,435,154
2506,5/16/2021,845,45
2507,5/16/2021,991,371
2508,5/16/2021,474,31
2509,5/16/2021,107,91
2510,5/16/2021,440,152
2511,5/17/2021,228,125
2512,5/17/2021,875,239
2513,5/17/2021,768,392
2514,5/17/2021,451,196
2515,5/17/2021,457,301
2516,5/18/2021,616,152
2517,5/18/2021,594,41
2518,5/18/2021,185,288
2519,5/18/2021,274,180
2520,5/18/2021,901,126
2521,5/19/2021,292,298
2522,5/19/2021,410,372
2523,5/19/2021,218,254
2524,5/19/2021,317,37
2525,5/19/2021,526,261
2526,5/20/2021,513,136
2527,5/20/2021,213,305
2528,5/20/2021,244,301
2529,5/20/2021,637,163
2530,5/20/2021,747,224
2531,5/21/2021,402,58
2532,5/21/2021,843,173
2533,5/21/2021,980,195
2534,5/21/2021,687,260
2535,5/21/2021,939,388
2536,5/22/2021,444,153
2537,5/22/2021,913,65
2538,5/22/2021,900,69
2539,5/22/2021,100,185
2540,5/22/2021,246,125
2541,5/23/2021,386,235
2542,5/23/2021,753,165
2543,5/23/2021,152,91
2544,5/23/2021,403,349
2545,5/23/2021,168,292
2546,5/24/2021,460,266
2547,5/24/2021,701,205
2548,5/24/2021,319,89
2549,5/24/2021,803,169
2550,5/24/2021,674,265
2551,5/25/2021,684,281
2552,5/25/2021,260,45
2553,5/25/2021,780,159
2554,5/25/2021,188,118
2555,5/25/2021,787,297
2556,5/26/2021,880,70
2557,5/26/2021,684,170
2558,5/26/2021,856,123
2559,5/26/2021,688,108
2560,5/26/2021,258,160
2561,5/27/2021,588,232
2562,5/27/2021,423,252
2563,5/27/2021,709,202
2564,5/27/2021,480,270
2565,5/27/2021,201,28
2566,5/28/2021,593,98
2567,5/28/2021,743,71
2568,5/28/2021,713,288
2569,5/28/2021,118,245
2570,5/28/2021,553,70
2571,5/29/2021,581,205
2572,5/29/2021,693,53
2573,5/29/2021,496,310
2574,5/29/2021,378,249
2575,5/29/2021,950,150
2576,5/30/2021,464,139
2577,5/30/2021,430,345
2578,5/30/2021,740,266
2579,5/30/2021,443,211
2580,5/30/2021,921,342
2581,5/31/2021,554,229
2582,5/31/2021,700,122
2583,5/31/2021,824,348
2584,5/31/2021,754,391
2585,5/31/2021,164,152
2586,6/1/2021,175,342
2587,6/1/2021,810,158
2588,6/1/2021,242,140
2589,6/1/2021,927,113
2590,6/1/2021,704,148
2591,6/2/2021,572,110
2592,6/2/2021,516,111
2593,6/2/2021,404,82
2594,6/2/2021,835,48
2595,6/2/2021,596,229
2596,6/3/2021,390,31
2597,6/3/2021,201,352
2598,6/3/2021,366,316
2599,6/3/2021,966,149
2600,6/3/2021,721,312
2601,6/4/2021,941,192
2602,6/4/2021,876,227
2603,6/4/2021,102,43
2604,6/4/2021,184,118
2605,6/4/2021,893,375
2606,6/5/2021,427,158
2607,6/5/2021,915,333
2608,6/5/2021,549,193
2609,6/5/2021,553,48
2610,6/5/2021,728,162
2611,6/6/2021,320,335
2612,6/6/2021,253,370
2613,6/6/2021,764,61
2614,6/6/2021,111,318
2615,6/6/2021,232,227
2616,6/7/2021,403,349
2617,6/7/2021,392,211
2618,6/7/2021,399,179
2619,6/7/2021,839,83
2620,6/7/2021,882,262
2621,6/8/2021,142,277
2622,6/8/2021,442,171
2623,6/8/2021,425,234
2624,6/8/2021,913,341
2625,6/8/2021,597,185
2626,6/9/2021,463,50
2627,6/9/2021,990,390
2628,6/9/2021,526,251
2629,6/9/2021,120,301
2630,6/9/2021,506,48
2631,6/10/2021,718,214
2632,6/10/2021,435,353
2633,6/10/2021,914,275
2634,6/10/2021,216,300
2635,6/10/2021,223,323
2636,6/11/2021,498,340
2637,6/11/2021,892,342
2638,6/11/2021,903,365
2639,6/11/2021,814,313
2640,6/11/2021,150,106
2641,6/12/2021,882,168
2642,6/12/2021,423,268
2643,6/12/2021,888,340
2644,6/12/2021,240,302
2645,6/12/2021,569,381
2646,6/13/2021,886,398
2647,6/13/2021,901,217
2648,6/13/2021,433,63
2649,6/13/2021,992,375
2650,6/13/2021,472,47
2651,6/14/2021,663,36
2652,6/14/2021,593,146
2653,6/14/2021,638,398
2654,6/14/2021,768,187
2655,6/14/2021,850,263
2656,6/15/2021,255,95
2657,6/15/2021,390,250
2658,6/15/2021,747,223
2659,6/15/2021,243,267
2660,6/15/2021,205,321
2661,6/16/2021,519,233
2662,6/16/2021,769,234
2663,6/16/2021,757,177
2664,6/16/2021,101,88
2665,6/16/2021,688,104
2666,6/17/2021,743,286
2667,6/17/2021,189,88
2668,6/17/2021,444,118
2669,6/17/2021,449,366
2670,6/17/2021,558,235
2671,6/18/2021,362,180
2672,6/18/2021,450,113
2673,6/18/2021,207,193
2674,6/18/2021,685,184
2675,6/18/2021,138,134
2676,6/19/2021,258,239
2677,6/19/2021,682,50
2678,6/19/2021,411,30
2679,6/19/2021,340,362
2680,6/19/2021,544,396
2681,6/20/2021,397,149
2682,6/20/2021,135,124
2683,6/20/2021,183,46
2684,6/20/2021,551,246
2685,6/20/2021,985,21
2686,6/21/2021,874,378
2687,6/21/2021,921,120
2688,6/21/2021,484,40
2689,6/21/2021,271,77
2690,6/21/2021,475,199
2691,6/22/2021,784,360
2692,6/22/2021,461,368
2693,6/22/2021,658,39
2694,6/22/2021,990,274
2695,6/22/2021,240,336
2696,6/23/2021,986,57
2697,6/23/2021,217,167
2698,6/23/2021,376,44
2699,6/23/2021,825,140
2700,6/23/2021,319,45
2701,6/24/2021,125,188
2702,6/24/2021,620,342
2703,6/24/2021,882,244
2704,6/24/2021,109,20
2705,6/24/2021,477,326
2706,6/25/2021,732,280
2707,6/25/2021,736,32
2708,6/25/2021,781,67
2709,6/25/2021,683,332
2710,6/25/2021,251,390
2711,6/26/2021,819,310
2712,6/26/2021,148,351
2713,6/26/2021,253,113
2714,6/26/2021,958,280
2715,6/26/2021,392,297
2716,6/27/2021,679,378
2717,6/27/2021,149,224
2718,6/27/2021,763,204
2719,6/27/2021,630,194
2720,6/27/2021,711,399
2721,6/28/2021,159,328
2722,6/28/2021,266,88
2723,6/28/2021,301,123
2724,6/28/2021,956,265
2725,6/28/2021,245,180
2726,6/29/2021,775,219
2727,6/29/2021,538,235
2728,6/29/2021,341,231
2729,6/29/2021,680,35
2730,6/29/2021,786,391
2731,6/30/2021,660,351
2732,6/30/2021,582,224
2733,6/30/2021,207,384
2734,6/30/2021,325,58
2735,6/30/2021,772,108
2736,7/1/2021,730,275
2737,7/1/2021,760,273
2738,7/1/2021,761,235
2739,7/1/2021,531,387
2740,7/1/2021,904,322
2741,7/2/2021,754,191
2742,7/2/2021,518,156
2743,7/2/2021,554,197
2744,7/2/2021,259,96
2745,7/2/2021,622,207
2746,7/3/2021,749,34
2747,7/3/2021,689,311
2748,7/3/2021,176,338
2749,7/3/2021,608,344
2750,7/3/2021,540,233
2751,7/4/2021,353,227
2752,7/4/2021,869,188
2753,7/4/2021,419,349
2754,7/4/2021,902,299
2755,7/4/2021,362,324
2756,7/5/2021,696,165
2757,7/5/2021,757,282
2758,7/5/2021,934,23
2759,7/5/2021,653,109
2760,7/5/2021,473,79
2761,7/6/2021,736,330
2762,7/6/2021,266,35
2763,7/6/2021,852,246
2764,7/6/2021,558,48
2765,7/6/2021,379,170
2766,7/7/2021,799,264
2767,7/7/2021,401,289
2768,7/7/2021,630,98
2769,7/7/2021,679,308
2770,7/7/2021,317,172
2771,7/8/2021,201,296
2772,7/8/2021,653,298
2773,7/8/2021,387,76
2774,7/8/2021,266,205
2775,7/8/2021,720,112
2776,7/9/2021,135,295
2777,7/9/2021,843,177
2778,7/9/2021,840,294
2779,7/9/2021,452,200
2780,7/9/2021,775,378
2781,7/10/2021,998,96
2782,7/10/2021,172,170
2783,7/10/2021,747,257
2784,7/10/2021,452,308
2785,7/10/2021,990,250
2786,7/11/2021,169,37
2787,7/11/2021,524,92
2788,7/11/2021,807,208
2789,7/11/2021,880,36
2790,7/11/2021,660,38
2791,7/12/2021,927,238
2792,7/12/2021,741,345
2793,7/12/2021,616,139
2794,7/12/2021,527,120
2795,7/12/2021,638,53
2796,7/13/2021,259,103
2797,7/13/2021,248,215
2798,7/13/2021,875,349
2799,7/13/2021,329,221
2800,7/13/2021,811,363
2801,7/14/2021,661,360
2802,7/14/2021,166,30
2803,7/14/2021,911,366
2804,7/14/2021,480,237
2805,7/14/2021,157,272
2806,7/15/2021,358,241
2807,7/15/2021,441,388
2808,7/15/2021,937,99
2809,7/15/2021,229,26
2810,7/15/2021,826,291
2811,7/16/2021,271,246
2812,7/16/2021,869,35
2813,7/16/2021,713,31
2814,7/16/2021,308,310
2815,7/16/2021,902,260
2816,7/17/2021,453,40
2817,7/17/2021,570,197
2818,7/17/2021,897,247
2819,7/17/2021,215,292
2820,7/17/2021,363,307
2821,7/18/2021,761,316
2822,7/18/2021,911,153
2823,7/18/2021,541,302
2824,7/18/2021,647,172
2825,7/18/2021,552,85
2826,7/19/2021,944,156
2827,7/19/2021,576,111
2828,7/19/2021,386,336
2829,7/19/2021,402,278
2830,7/19/2021,410,122
2831,7/20/2021,307,74
2832,7/20/2021,717,276
2833,7/20/2021,545,120
2834,7/20/2021,769,217
2835,7/20/2021,732,320
2836,7/21/2021,154,245
2837,7/21/2021,111,256
2838,7/21/2021,756,45
2839,7/21/2021,499,140
2840,7/21/2021,747,201
2841,7/22/2021,614,218
2842,7/22/2021,755,321
2843,7/22/2021,641,274
2844,7/22/2021,336,141
2845,7/22/2021,378,50
2846,7/23/2021,447,334
2847,7/23/2021,726,304
2848,7/23/2021,203,125
2849,7/23/2021,729,243
2850,7/23/2021,616,292
2851,7/24/2021,971,251
2852,7/24/2021,347,275
2853,7/24/2021,463,43
2854,7/24/2021,420,128
2855,7/24/2021,732,210
2856,7/25/2021,385,366
2857,7/25/2021,248,44
2858,7/25/2021,183,206
2859,7/25/2021,505,307
2860,7/25/2021,555,135
2861,7/26/2021,842,357
2862,7/26/2021,899,385
2863,7/26/2021,260,56
2864,7/26/2021,883,301
2865,7/26/2021,559,156
2866,7/27/2021,649,246
2867,7/27/2021,599,339
2868,7/27/2021,837,347
2869,7/27/2021,608,201
2870,7/27/2021,753,381
2871,7/28/2021,903,105
2872,7/28/2021,580,72
2873,7/28/2021,762,367
2874,7/28/2021,213,374
2875,7/28/2021,848,254
2876,7/29/2021,677,286
2877,7/29/2021,460,306
2878,7/29/2021,440,119
2879,7/29/2021,869,106
2880,7/29/2021,860,34
2881,7/30/2021,548,120
2882,7/30/2021,942,184
2883,7/30/2021,934,48
2884,7/30/2021,279,133
2885,7/30/2021,801,126
2886,7/31/2021,506,383
2887,7/31/2021,765,149
2888,7/31/2021,295,103
2889,7/31/2021,565,290
2890,7/31/2021,410,263
2891,8/1/2021,361,233
2892,8/1/2021,518,325
2893,8/1/2021,505,185
2894,8/1/2021,242,298
2895,8/1/2021,441,78
2896,8/2/2021,415,109
2897,8/2/2021,200,390
2898,8/2/2021,343,350
2899,8/2/2021,589,213
2900,8/2/2021,111,142
2901,8/3/2021,338,155
2902,8/3/2021,660,158
2903,8/3/2021,141,248
2904,8/3/2021,777,293
2905,8/3/2021,693,69
2906,8/4/2021,528,137
2907,8/4/2021,902,221
2908,8/4/2021,257,210
2909,8/4/2021,315,383
2910,8/4/2021,769,342
2911,8/5/2021,561,200
2912,8/5/2021,233,97
2913,8/5/2021,166,94
2914,8/5/2021,947,314
2915,8/5/2021,106,300
2916,8/6/2021,625,40
2917,8/6/2021,172,190
2918,8/6/2021,498,34
2919,8/6/2021,504,230
2920,8/6/2021,774,67
2921,8/7/2021,677,105
2922,8/7/2021,958,168
2923,8/7/2021,229,207
2924,8/7/2021,565,391
2925,8/7/2021,305,325
2926,8/8/2021,887,170
2927,8/8/2021,867,160
2928,8/8/2021,365,88
2929,8/8/2021,636,279
2930,8/8/2021,892,353
2931,8/9/2021,352,28
2932,8/9/2021,921,140
2933,8/9/2021,388,390
2934,8/9/2021,263,120
2935,8/9/2021,194,168
2936,8/10/2021,881,165
2937,8/10/2021,932,372
2938,8/10/2021,209,262
2939,8/10/2021,435,260
2940,8/10/2021,921,356
2941,8/11/2021,337,62
2942,8/11/2021,480,114
2943,8/11/2021,535,245
2944,8/11/2021,998,25
2945,8/11/2021,582,233
2946,8/12/2021,124,225
2947,8/12/2021,752,86
2948,8/12/2021,216,119
2949,8/12/2021,581,31
2950,8/12/2021,491,256
2951,8/13/2021,636,341
2952,8/13/2021,178,277
2953,8/13/2021,679,356
2954,8/13/2021,272,154
2955,8/13/2021,111,241
2956,8/14/2021,899,175
2957,8/14/2021,227,161
2958,8/14/2021,707,177
2959,8/14/2021,191,345
2960,8/14/2021,752,390
2961,8/15/2021,642,363
2962,8/15/2021,945,281
2963,8/15/2021,631,302
2964,8/15/2021,757,357
2965,8/15/2021,927,363
2966,8/16/2021,546,248
2967,8/16/2021,489,395
2968,8/16/2021,771,299
2969,8/16/2021,960,377
2970,8/16/2021,142,309
2971,8/17/2021,353,187
2972,8/17/2021,229,66
2973,8/17/2021,159,222
2974,8/17/2021,762,233
2975,8/17/2021,566,265
2976,8/18/2021,386,43
2977,8/18/2021,616,340
2978,8/18/2021,566,293
2979,8/18/2021,877,63
2980,8/18/2021,444,351
2981,8/19/2021,741,332
2982,8/19/2021,481,382
2983,8/19/2021,878,175
2984,8/19/2021,789,399
2985,8/19/2021,352,218
2986,8/20/2021,155,181
2987,8/20/2021,562,253
2988,8/20/2021,556,182
2989,8/20/2021,182,135
2990,8/20/2021,198,112
2991,8/21/2021,248,61
2992,8/21/2021,428,303
2993,8/21/2021,255,398
2994,8/21/2021,289,229
2995,8/21/2021,593,225
2996,8/22/2021,982,239
2997,8/22/2021,362,299
2998,8/22/2021,179,155
2999,8/22/2021,499,125
3000,8/22/2021,863,137
3001,8/23/2021,708,256
3002,8/23/2021,359,328
3003,8/23/2021,871,119
3004,8/23/2021,714,280
3005,8/23/2021,651,324
3006,8/24/2021,884,373
3007,8/24/2021,200,305
3008,8/24/2021,458,347
3009,8/24/2021,479,122
3010,8/24/2021,919,82
3011,8/25/2021,320,194
3012,8/25/2021,919,301
3013,8/25/2021,519,312
3014,8/25/2021,223,245
3015,8/25/2021,521,26
3016,8/26/2021,330,146
3017,8/26/2021,789,111
3018,8/26/2021,162,209
3019,8/26/2021,584,378
3020,8/26/2021,727,72
3021,8/27/2021,802,261
3022,8/27/2021,673,151
3023,8/27/2021,867,383
3024,8/27/2021,582,131
3025,8/27/2021,618,26
3026,8/28/2021,254,249
3027,8/28/2021,191,175
3028,8/28/2021,625,216
3029,8/28/2021,554,342
3030,8/28/2021,840,383
3031,8/29/2021,697,242
3032,8/29/2021,744,386
3033,8/29/2021,609,269
3034,8/29/2021,282,102
3035,8/29/2021,485,259
3036,8/30/2021,673,399
3037,8/30/2021,830,379
3038,8/30/2021,504,342
3039,8/30/2021,345,282
3040,8/30/2021,841,208
3041,8/31/2021,690,385
3042,8/31/2021,760,309
3043,8/31/2021,749,381
3044,8/31/2021,570,77
3045,8/31/2021,925,28
3046,9/1/2021,987,323
3047,9/1/2021,522,134
3048,9/1/2021,164,229
3049,9/1/2021,112,60
3050,9/1/2021,312,323
3051,9/2/2021,341,192
3052,9/2/2021,592,253
3053,9/2/2021,312,300
3054,9/2/2021,792,391
3055,9/2/2021,437,97
3056,9/3/2021,272,127
3057,9/3/2021,771,300
3058,9/3/2021,263,58
3059,9/3/2021,564,138
3060,9/3/2021,596,354
3061,9/4/2021,799,355
3062,9/4/2021,494,46
3063,9/4/2021,802,123
3064,9/4/2021,407,93
